event_time,event_type,product_id,category_code,brand,price,user_id,user_session
2020 ENERO,view,5712516,apparel.glove,nitrimax,10.16,597314567,f18de0de-21ca-4f72-a8e3-c22fe9e7178b
2020 ENERO,cart,5901987,apparel.glove,benovy,7.16,597314567,f18de0de-21ca-4f72-a8e3-c22fe9e7178b
2020 ENERO,cart,5901987,apparel.glove,benovy,7.16,597314567,f18de0de-21ca-4f72-a8e3-c22fe9e7178b
2020 ENERO,remove_from_cart,5889696,apparel.glove,nitrile,9.52,597314567,f18de0de-21ca-4f72-a8e3-c22fe9e7178b
2020 ENERO,view,5395,appliances.environment.vacuum,runail,30.95,595543475,9d93954d-0794-47e9-925a-77e78c26fe5a
2020 ENERO,view,5855507,appliances.environment.vacuum,max,79.21,597418193,d19804e8-4658-41a1-80e8-146428712a91
2020 ENERO,cart,5855507,appliances.environment.vacuum,max,79.21,597418193,d19804e8-4658-41a1-80e8-146428712a91
2020 ENERO,view,5884577,appliances.environment.vacuum,max,47.46,597390686,224c2c36-5524-42e5-ba5f-33c505751e25
2020 ENERO,view,5884577,appliances.environment.vacuum,max,47.46,597390686,224c2c36-5524-42e5-ba5f-33c505751e25
2020 ENERO,view,5855507,appliances.environment.vacuum,max,79.21,554450212,e3c78b2c-82b1-4815-b0dd-b02c49932ee0
2020 ENERO,cart,5732039,furniture.bathroom.bath,domix,3.41,571801927,1810c099-a3a2-468a-7557-e16aa2e0a923
2020 ENERO,cart,5810083,appliances.environment.vacuum,irisk,24.6,597390686,224c2c36-5524-42e5-ba5f-33c505751e25
2020 ENERO,remove_from_cart,5854573,appliances.environment.vacuum,jessnail,46.83,597390686,224c2c36-5524-42e5-ba5f-33c505751e25
2020 ENERO,remove_from_cart,5854573,appliances.environment.vacuum,jessnail,46.83,597390686,224c2c36-5524-42e5-ba5f-33c505751e25
2020 ENERO,view,5746848,furniture.bathroom.bath,irisk,54.76,491025906,b39a1161-22cb-46ac-927e-18464250d8a2
2020 ENERO,view,5810084,appliances.environment.vacuum,irisk,24.6,595543475,9d93954d-0794-47e9-925a-77e78c26fe5a
2020 ENERO,view,5823937,appliances.environment.vacuum,polarus,94.44,520034790,047c6741-3f95-4a13-8525-d2fe55271f14
2020 ENERO,view,5810082,appliances.environment.vacuum,irisk,24.6,595543475,9d93954d-0794-47e9-925a-77e78c26fe5a
2020 ENERO,view,5856192,appliances.environment.vacuum,runail,24.44,595543475,9d93954d-0794-47e9-925a-77e78c26fe5a
2020 ENERO,view,5749198,stationery.cartrige,italwax,1.98,597403455,d6f99a42-891c-4589-a9d3-3bde4876d6e6
2020 ENERO,view,5884581,appliances.environment.vacuum,max,63.33,595543475,9d93954d-0794-47e9-925a-77e78c26fe5a
2020 ENERO,view,5861760,appliances.environment.vacuum,emil,71.43,595543475,9d93954d-0794-47e9-925a-77e78c26fe5a
2020 ENERO,cart,5824195,apparel.glove,domix,0.94,434912767,0f3b506a-b789-4977-a72b-4712df8e61d1
2020 ENERO,view,5884581,appliances.environment.vacuum,max,63.33,595543475,9d93954d-0794-47e9-925a-77e78c26fe5a
2020 ENERO,view,5867188,appliances.environment.vacuum,emil,55.56,595543475,9d93954d-0794-47e9-925a-77e78c26fe5a
2020 ENERO,view,5861763,appliances.environment.vacuum,emil,67.46,520034790,047c6741-3f95-4a13-8525-d2fe55271f14
2020 ENERO,view,5810083,appliances.environment.vacuum,irisk,24.6,595543475,9d93954d-0794-47e9-925a-77e78c26fe5a
2020 ENERO,view,5854573,appliances.environment.vacuum,jessnail,46.83,597421410,a6bc1250-7d5c-4f33-b115-3e78b0e7688f
2020 ENERO,view,5856193,furniture.living_room.cabinet,runail,82.54,592011466,26f8b211-925f-4ca0-9df9-3109b17800f1
2020 ENERO,view,5901987,apparel.glove,benovy,7.16,597421829,1f864542-4384-4182-b280-0e467e4131b9
2020 ENERO,view,5901987,apparel.glove,benovy,7.16,597421829,1f864542-4384-4182-b280-0e467e4131b9
2020 ENERO,view,5854573,appliances.environment.vacuum,jessnail,46.83,597423226,4f22eaeb-c6a5-4a7f-bac1-2b25f4de02bc
2020 ENERO,remove_from_cart,5810083,appliances.environment.vacuum,irisk,24.6,597352919,1c0d2ab7-1623-4eb4-96ce-f2503a283cac
2020 ENERO,remove_from_cart,5810083,appliances.environment.vacuum,irisk,24.6,597352919,1c0d2ab7-1623-4eb4-96ce-f2503a283cac
2020 ENERO,view,5854574,appliances.environment.vacuum,jessnail,21.43,471107501,7a04d61c-1ed0-475a-a699-56f531d79964
2020 ENERO,view,5743974,stationery.cartrige,italwax,1.98,597423972,3f93fefe-dd41-4664-8f89-c6803c3ce811
2020 ENERO,view,5913318,furniture.bathroom.bath,naturmed,23.81,596801242,8d8356b7-0e22-40e1-89de-7e6e653d3aaf
2020 ENERO,remove_from_cart,5732039,furniture.bathroom.bath,domix,3.41,571801927,1810c099-a3a2-468a-7557-e16aa2e0a923
2020 ENERO,cart,5732039,furniture.bathroom.bath,domix,3.41,519949925,803a9e54-2c8f-4ec6-ade1-e89b5b8d0a3a
2020 ENERO,cart,5732039,furniture.bathroom.bath,domix,3.41,519949925,803a9e54-2c8f-4ec6-ade1-e89b5b8d0a3a
2020 ENERO,cart,5732039,furniture.bathroom.bath,domix,3.41,519949925,803a9e54-2c8f-4ec6-ade1-e89b5b8d0a3a
2020 ENERO,cart,5732039,furniture.bathroom.bath,domix,3.41,519949925,803a9e54-2c8f-4ec6-ade1-e89b5b8d0a3a
2020 ENERO,view,5855507,appliances.environment.vacuum,max,79.21,518915692,f64d0cfc-fd6c-4bd1-ba28-8a6ac26a1807
2020 ENERO,view,5854573,appliances.environment.vacuum,jessnail,46.83,597423226,c362ca2b-4d4c-4288-8300-5f6473700ec4
2020 ENERO,cart,5873431,apparel.glove,benovy,7.16,346487715,d110aa66-9663-4d7a-9eec-23eb3d5453f0
2020 ENERO,view,5901858,apparel.glove,benovy,5.62,549007912,97403445-6e27-4f5c-b639-35dee7c14cfe
2020 ENERO,cart,5901858,apparel.glove,benovy,5.62,549007912,97403445-6e27-4f5c-b639-35dee7c14cfe
2020 ENERO,view,5888124,accessories.cosmetic_bag,shik,23.81,596643993,518634c4-9a31-427b-b783-c1b166dba883
2020 ENERO,purchase,5873431,apparel.glove,benovy,7.16,346487715,d110aa66-9663-4d7a-9eec-23eb3d5453f0
2020 ENERO,purchase,5855512,appliances.environment.vacuum,max,2.38,346487715,d110aa66-9663-4d7a-9eec-23eb3d5453f0
2020 ENERO,view,5877459,appliances.environment.vacuum,jessnail,21.43,467857307,38b57d36-9203-41f2-831b-122010cbda55
2020 ENERO,view,5854573,appliances.environment.vacuum,jessnail,46.83,596707120,08cc64b5-6213-ff38-760d-5f1c09b3eb22
2020 ENERO,view,5873431,apparel.glove,benovy,7.16,366873876,1890b5e9-595a-4114-815b-631c6f76a925
2020 ENERO,view,5749199,stationery.cartrige,italwax,1.98,597398556,e41e119e-4035-4b25-83a9-8b7badaea92d
2020 ENERO,view,5749198,stationery.cartrige,italwax,1.98,597398556,e41e119e-4035-4b25-83a9-8b7badaea92d
2020 ENERO,view,5861760,appliances.environment.vacuum,emil,71.43,595625928,13779436-ef26-40c9-a7ed-8b88ab01fbad
2020 ENERO,view,5823935,appliances.environment.vacuum,polarus,53.81,595625928,13779436-ef26-40c9-a7ed-8b88ab01fbad
2020 ENERO,view,5395,appliances.environment.vacuum,runail,30.95,518915692,d5ccecbf-cad9-426f-97bb-94d3b75978d3
2020 ENERO,view,5823937,appliances.environment.vacuum,polarus,94.44,542543825,7a07b74d-125b-44f4-9deb-bbc44a5f5ab5
2020 ENERO,view,5855508,appliances.environment.vacuum,max,95.08,518915692,b4511dc8-4194-472c-8d7e-cabf4211d6ee
2020 ENERO,cart,5753706,stationery.cartrige,yoko,2.44,589818600,1f9cd4e3-8751-4695-98bd-32afe161637e
2020 ENERO,cart,5749198,stationery.cartrige,italwax,1.98,589818600,1f9cd4e3-8751-4695-98bd-32afe161637e
2020 ENERO,view,5861760,appliances.environment.vacuum,emil,71.43,584317258,0eeb0cdf-301e-4e96-b37f-f6afa45dd6b2
2020 ENERO,cart,5788783,stationery.cartrige,italwax,1.98,589818600,1f9cd4e3-8751-4695-98bd-32afe161637e
2020 ENERO,cart,5788782,stationery.cartrige,italwax,1.98,589818600,1f9cd4e3-8751-4695-98bd-32afe161637e
2020 ENERO,view,5830786,accessories.bag,vosev,62.7,358795433,89390a2d-8e82-4b1f-8dce-efe058faf14e
2020 ENERO,view,5847851,appliances.environment.vacuum,irisk,9.37,537549246,1a392748-8053-4737-b8a1-196558276f0c
2020 ENERO,view,5835253,accessories.bag,vosev,62.7,358795433,89390a2d-8e82-4b1f-8dce-efe058faf14e
2020 ENERO,view,5904213,accessories.bag,vosev,62.7,358795433,89390a2d-8e82-4b1f-8dce-efe058faf14e
2020 ENERO,view,5810083,appliances.environment.vacuum,irisk,24.6,474925886,5c0b4586-4dbc-46a8-a109-46138aa29255
2020 ENERO,purchase,5889696,apparel.glove,nitrile,9.52,526105490,248cc616-52aa-4c55-a0d1-36a4a43f0367
2020 ENERO,view,5861760,appliances.environment.vacuum,emil,71.43,461728541,438a4746-534e-4b7c-9fe5-6cfd9ddcbb06
2020 ENERO,view,5810084,appliances.environment.vacuum,irisk,24.6,474925886,5c0b4586-4dbc-46a8-a109-46138aa29255
2020 ENERO,view,5856191,appliances.environment.vacuum,runail,24.44,474925886,5c0b4586-4dbc-46a8-a109-46138aa29255
2020 ENERO,view,5854573,appliances.environment.vacuum,jessnail,46.83,597437704,b00de88f-29d1-4192-94c1-b6c02bcdf36e
2020 ENERO,view,5854574,appliances.environment.vacuum,jessnail,21.43,474925886,5c0b4586-4dbc-46a8-a109-46138aa29255
2020 ENERO,view,5810083,appliances.environment.vacuum,irisk,24.6,474925886,5c0b4586-4dbc-46a8-a109-46138aa29255
2020 ENERO,view,5823935,appliances.environment.vacuum,polarus,53.81,450983770,d83b659e-ad43-4c1a-a3d5-931e9e2613ee
2020 ENERO,view,5830786,accessories.bag,vosev,62.7,583771678,0107cb39-2f6e-43a2-9949-ede8c9729ac3
2020 ENERO,cart,5901872,apparel.glove,benovy,5.57,527004645,32079d49-9471-4de3-9886-54a7ef849e9f
2020 ENERO,remove_from_cart,5753706,stationery.cartrige,yoko,2.44,589818600,1f9cd4e3-8751-4695-98bd-32afe161637e
2020 ENERO,cart,5749198,stationery.cartrige,italwax,1.98,589818600,1f9cd4e3-8751-4695-98bd-32afe161637e
2020 ENERO,cart,5749198,stationery.cartrige,italwax,1.98,589818600,1f9cd4e3-8751-4695-98bd-32afe161637e
2020 ENERO,cart,5788783,stationery.cartrige,italwax,1.98,589818600,1f9cd4e3-8751-4695-98bd-32afe161637e
2020 ENERO,cart,5788782,stationery.cartrige,italwax,1.98,589818600,1f9cd4e3-8751-4695-98bd-32afe161637e
2020 ENERO,view,5810083,appliances.environment.vacuum,irisk,24.6,450983770,d83b659e-ad43-4c1a-a3d5-931e9e2613ee
2020 ENERO,view,5877462,appliances.environment.vacuum,jessnail,21.43,563755853,5095546d-aac6-4a9a-ba13-49ddde61d48d
2020 ENERO,view,5810083,appliances.environment.vacuum,irisk,24.6,450983770,d83b659e-ad43-4c1a-a3d5-931e9e2613ee
2020 ENERO,cart,5810083,appliances.environment.vacuum,irisk,24.6,450983770,d83b659e-ad43-4c1a-a3d5-931e9e2613ee
2020 ENERO,view,5395,appliances.environment.vacuum,runail,30.95,514163292,e8b7b7a2-7479-44ba-8a80-80fb53239357
2020 ENERO,view,5914423,apparel.glove,nitrimax,10.16,231464025,65c81d4c-f3fa-46ad-a0db-88017008d390
2020 ENERO,remove_from_cart,5746846,furniture.bathroom.bath,irisk,52.7,597433727,7be64b13-97bb-4aa7-9e4e-5523b7dd0055
2020 ENERO,view,5901857,apparel.glove,benovy,6.84,563956019,557b43ca-32c9-4685-9e56-aeaf42842947
2020 ENERO,view,5861760,appliances.environment.vacuum,emil,71.43,587890305,e9fa180f-69fa-4a39-a8e7-dee2b7a7b124
2020 ENERO,view,5861760,appliances.environment.vacuum,emil,71.43,555752946,6fc83a9d-b7c1-42e3-89e5-51a2a82e5722
2020 ENERO,view,5855507,appliances.environment.vacuum,max,79.21,555752946,6fc83a9d-b7c1-42e3-89e5-51a2a82e5722
2020 ENERO,view,5855507,appliances.environment.vacuum,max,79.21,572081598,ff7da0e3-7669-4ce8-a6be-4025f1a30ff7
2020 ENERO,view,5884578,appliances.environment.vacuum,max,63.33,555752946,6fc83a9d-b7c1-42e3-89e5-51a2a82e5722
2020 ENERO,view,5743974,stationery.cartrige,italwax,1.98,525818817,df69c3bd-e357-4e36-afd5-3769729008e7
2020 ENERO,view,5823935,appliances.environment.vacuum,polarus,53.81,555752946,6fc83a9d-b7c1-42e3-89e5-51a2a82e5722
2020 ENERO,view,5710610,furniture.bathroom.bath,irisk,3.81,588832343,fab9fd7b-1c41-4428-8514-b1f386ac0b56
2020 ENERO,view,5855507,appliances.environment.vacuum,max,79.21,555752946,6fc83a9d-b7c1-42e3-89e5-51a2a82e5722
2020 ENERO,view,5796102,stationery.cartrige,italwax,3.11,520814204,471e8e6e-bb10-4611-926f-4936764a9dd5
2020 ENERO,view,5771614,furniture.living_room.cabinet,kosmekka,150.79,563530155,25145125-1b3a-4000-b06f-b795f4d3d7b9
2020 ENERO,view,5914424,apparel.glove,nitrimax,10.16,539341051,87904ae6-674a-4f26-952d-47b9f8f91a78
2020 ENERO,view,5884578,appliances.environment.vacuum,max,63.33,415244691,ab2d520e-1af4-4b07-9b4e-51046ad64001
2020 ENERO,view,5823937,appliances.environment.vacuum,polarus,94.44,458577358,c05f446f-a903-4687-8cb7-a0f708d5cecb
2020 ENERO,view,5884577,appliances.environment.vacuum,max,47.46,417797196,9e1e79c5-f417-448e-bf9c-76868511f42b
2020 ENERO,purchase,5901872,apparel.glove,benovy,5.57,527004645,32079d49-9471-4de3-9886-54a7ef849e9f
2020 ENERO,view,5884580,appliances.environment.vacuum,max,63.33,417797196,9e1e79c5-f417-448e-bf9c-76868511f42b
2020 ENERO,purchase,5855507,appliances.environment.vacuum,max,79.21,372437464,9ed491c6-b90c-4775-878f-3d4229049686
2020 ENERO,remove_from_cart,5873432,apparel.glove,benovy,5.57,436244054,af50c3c0-bdef-466e-af0a-74462fba621a
2020 ENERO,remove_from_cart,5873432,apparel.glove,benovy,5.57,436244054,af50c3c0-bdef-466e-af0a-74462fba621a
2020 ENERO,view,5861760,appliances.environment.vacuum,emil,71.43,597450012,d8765663-2390-4a95-af21-5e237dbf4d7b
2020 ENERO,cart,5873428,apparel.glove,benovy,11.19,303531708,11437107-d309-4d38-a735-540fa731dc84
2020 ENERO,cart,5901858,apparel.glove,benovy,5.62,303531708,11437107-d309-4d38-a735-540fa731dc84
2020 ENERO,cart,5901861,apparel.glove,benovy,6.35,303531708,11437107-d309-4d38-a735-540fa731dc84
2020 ENERO,view,5901858,apparel.glove,benovy,5.62,380594302,d5bafc13-bb6a-425b-97c6-1cc6aab47e70
2020 ENERO,cart,5901858,apparel.glove,benovy,5.62,303531708,11437107-d309-4d38-a735-540fa731dc84
2020 ENERO,remove_from_cart,5901861,apparel.glove,benovy,6.35,303531708,11437107-d309-4d38-a735-540fa731dc84
2020 ENERO,remove_from_cart,5901861,apparel.glove,benovy,6.35,303531708,11437107-d309-4d38-a735-540fa731dc84
2020 ENERO,cart,5901858,apparel.glove,benovy,5.62,303531708,11437107-d309-4d38-a735-540fa731dc84
2020 ENERO,cart,5901858,apparel.glove,benovy,5.62,303531708,11437107-d309-4d38-a735-540fa731dc84
2020 ENERO,view,5885586,appliances.environment.vacuum,polarus,68.1,479551413,f96d749a-4003-494d-a1b5-87f13a81f6d4
2020 ENERO,view,5395,appliances.environment.vacuum,runail,30.95,456781648,1b5c1e75-5700-4d76-b7fe-29d884113f99
2020 ENERO,view,5856193,furniture.living_room.cabinet,runail,82.54,303531708,11437107-d309-4d38-a735-540fa731dc84
2020 ENERO,cart,5856193,furniture.living_room.cabinet,runail,82.54,303531708,11437107-d309-4d38-a735-540fa731dc84
2020 ENERO,view,5856191,appliances.environment.vacuum,runail,24.44,591998337,107808c3-74af-499a-805b-fe069c53574e
2020 ENERO,view,5854574,appliances.environment.vacuum,jessnail,21.43,591998337,d5c0c0d5-0619-4122-a8f3-09d56338b7ac
2020 ENERO,view,5810084,appliances.environment.vacuum,irisk,24.6,591998337,d5c0c0d5-0619-4122-a8f3-09d56338b7ac
2020 ENERO,view,5877462,appliances.environment.vacuum,jessnail,21.43,591998337,d5c0c0d5-0619-4122-a8f3-09d56338b7ac
2020 ENERO,view,5856193,furniture.living_room.cabinet,runail,82.54,303531708,11437107-d309-4d38-a735-540fa731dc84
2020 ENERO,view,5885596,appliances.environment.vacuum,polarus,102.38,591998337,d5c0c0d5-0619-4122-a8f3-09d56338b7ac
2020 ENERO,view,5771614,furniture.living_room.cabinet,kosmekka,150.79,303531708,11437107-d309-4d38-a735-540fa731dc84
2020 ENERO,remove_from_cart,5901987,apparel.glove,benovy,7.16,562690676,40961fc3-a66f-4a0f-aa66-14f87d0f599d
2020 ENERO,remove_from_cart,5824195,apparel.glove,domix,0.94,310843802,e3d3613c-44b4-4a60-8781-d94ad09a1a2a
2020 ENERO,remove_from_cart,5824195,apparel.glove,domix,0.94,310843802,e3d3613c-44b4-4a60-8781-d94ad09a1a2a
2020 ENERO,view,5823937,appliances.environment.vacuum,polarus,94.44,458577358,c9ddb102-90a1-4d36-8bbc-c25653954d97
2020 ENERO,view,5907080,appliances.environment.vacuum,polarus,79.21,462822178,984fca7b-c3f9-412e-bfe5-9479e04a5fba
2020 ENERO,view,5854573,appliances.environment.vacuum,jessnail,46.83,568315926,df81fc8f-9bb6-4c3c-a575-cc5c1683af44
2020 ENERO,view,5823935,appliances.environment.vacuum,polarus,53.81,462822178,984fca7b-c3f9-412e-bfe5-9479e04a5fba
2020 ENERO,view,5861762,appliances.environment.vacuum,emil,93.65,597458184,729760f2-33a8-4469-94e4-d9df1b0c48c8
2020 ENERO,view,5766980,stationery.cartrige,italwax,1.98,588776107,e921aeca-bdc8-ed7c-124f-897dc8a9f423
2020 ENERO,view,5914426,apparel.glove,nitrimax,10.16,597450438,26f1c835-2b3d-43b8-ae96-4a8f61d2253d
2020 ENERO,view,5856193,furniture.living_room.cabinet,runail,82.54,597458965,885b4199-8155-400a-ad16-f03eba4f54a1
2020 ENERO,view,5914107,accessories.cosmetic_bag,dewal,4.62,597460507,8d42bb77-d5cd-4f34-a3de-bdfdab6cda09
2020 ENERO,view,5904213,accessories.bag,vosev,62.7,597121367,a7e35e34-e698-40fd-aa81-6685f409c4f8
2020 ENERO,view,5854573,appliances.environment.vacuum,jessnail,46.83,597461386,80167de3-e4d3-4137-ad54-fbec06e820f7
2020 ENERO,view,5835253,accessories.bag,vosev,62.7,597121367,a7e35e34-e698-40fd-aa81-6685f409c4f8
2020 ENERO,view,5914107,accessories.cosmetic_bag,dewal,4.62,597460507,96477ec7-ce8b-460c-b984-c5b673cf2555
2020 ENERO,view,5856193,furniture.living_room.cabinet,runail,82.54,466748542,a6594272-a018-443a-b186-7e437cce75de
2020 ENERO,view,5809118,appliances.personal.hair_cutter,jaguar,89.16,597463176,171a3a27-b42f-4083-ac7f-cb58f1237bca
2020 ENERO,view,5855508,appliances.environment.vacuum,max,95.08,597277061,dcd59535-8a33-4f0f-a97a-5db51aaaf8b8
2020 ENERO,view,5914940,accessories.cosmetic_bag,shik,6.19,597461270,f603acbd-756d-4af3-b9f0-6f9703ef0e53
2020 ENERO,view,5914107,accessories.cosmetic_bag,dewal,4.62,597461270,48fa7691-0afe-43fa-a7b4-20a75bbe84ce
2020 ENERO,view,5914941,accessories.cosmetic_bag,shik,10.95,597461270,2ff51143-d1de-4dee-857a-a5fe63a2e886
2020 ENERO,cart,24372,stationery.cartrige,depilflax,3.02,517334293,f3cdd38a-a26b-4283-9e8d-36d24ec83f3e
2020 ENERO,cart,5889688,apparel.glove,nitrile,9.52,596694839,f36b596f-6bf3-458c-83a7-f0979109151f
2020 ENERO,cart,5889694,apparel.glove,nitrile,9.52,596694839,f36b596f-6bf3-458c-83a7-f0979109151f
2020 ENERO,cart,5914424,apparel.glove,nitrimax,10.16,517105871,9c28f9a1-6d4c-4aca-804a-558ddd5c5f5a
2020 ENERO,cart,5914427,apparel.glove,nitrimax,10.16,517105871,9c28f9a1-6d4c-4aca-804a-558ddd5c5f5a
2020 ENERO,view,5823936,appliances.environment.vacuum,polarus,57.94,597238131,fce513af-9a22-b8c8-2c0b-0004269506bd
2020 ENERO,view,5746846,furniture.bathroom.bath,irisk,52.7,562179554,e22c1b65-84c8-4b51-a9e3-935f3f1c2796
2020 ENERO,remove_from_cart,5848273,appliances.environment.vacuum,polarus,14.13,525313439,9f75a23b-1d2a-453f-beb8-b06fb63e0318
2020 ENERO,purchase,5810083,appliances.environment.vacuum,irisk,24.6,450983770,5b247102-384c-4a29-9e2a-75ed4df75587
2020 ENERO,view,5823935,appliances.environment.vacuum,polarus,53.81,597469669,a89cf3b4-8b51-418e-8ecc-6a50a63b52be
2020 ENERO,view,5771614,furniture.living_room.cabinet,kosmekka,150.79,597472551,1b4bc95e-fe81-4283-8dd4-26c2f59a3065
2020 ENERO,view,5753703,stationery.cartrige,yoko,3.44,596451223,369bfb53-c926-481d-809e-46fcc67f100e
