event_time,event_type,product_id,category_code,brand,price,user_id,user_session
2019 DICIEMBRE,remove_from_cart,5766981,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,remove_from_cart,5749198,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,remove_from_cart,5788782,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,remove_from_cart,5788783,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,remove_from_cart,5766980,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,remove_from_cart,5767492,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,remove_from_cart,5767492,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,remove_from_cart,5759489,stationery.cartrige,italwax,2.14,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,remove_from_cart,5759489,stationery.cartrige,italwax,2.14,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,cart,5749198,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,view,5759489,stationery.cartrige,italwax,2.14,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,cart,5749198,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,cart,5766980,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,cart,5766980,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,cart,5766980,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,cart,5766980,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,remove_from_cart,5749198,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,remove_from_cart,5766980,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,cart,5766980,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,remove_from_cart,5766980,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,remove_from_cart,5766980,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,remove_from_cart,5766980,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,cart,5766980,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,cart,5766980,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,cart,5766980,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,cart,5749198,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,cart,5749198,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,cart,5749198,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,cart,5749198,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,remove_from_cart,5749198,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,cart,5749198,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,cart,5749198,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,cart,5749198,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,cart,5749198,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,cart,5749198,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,cart,5749198,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,remove_from_cart,5749198,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,remove_from_cart,5749198,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,remove_from_cart,5749198,stationery.cartrige,italwax,1.98,551214551,11189cb3-cb00-4644-b51a-feb762f19d05
2019 DICIEMBRE,view,5861761,appliances.environment.vacuum,emil,48.41,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5867188,appliances.environment.vacuum,emil,55.56,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5861761,appliances.environment.vacuum,emil,48.41,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5810083,appliances.environment.vacuum,irisk,24.6,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5856191,appliances.environment.vacuum,runail,24.44,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5810083,appliances.environment.vacuum,irisk,24.6,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5823935,appliances.environment.vacuum,polarus,53.81,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5395,appliances.environment.vacuum,runail,30.95,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5810083,appliances.environment.vacuum,irisk,24.6,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5854573,appliances.environment.vacuum,jessnail,46.83,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5861761,appliances.environment.vacuum,emil,48.41,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5884577,appliances.environment.vacuum,max,47.46,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,cart,5884577,appliances.environment.vacuum,max,47.46,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5867188,appliances.environment.vacuum,emil,55.56,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,cart,5867188,appliances.environment.vacuum,emil,55.56,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5896431,appliances.environment.vacuum,jessnail,53.17,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5856192,appliances.environment.vacuum,runail,24.44,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5884580,appliances.environment.vacuum,max,63.33,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5884581,appliances.environment.vacuum,max,63.33,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,cart,5884581,appliances.environment.vacuum,max,63.33,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5810083,appliances.environment.vacuum,irisk,24.6,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,remove_from_cart,5810083,appliances.environment.vacuum,irisk,24.6,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,remove_from_cart,5867188,appliances.environment.vacuum,emil,55.56,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5867188,appliances.environment.vacuum,emil,55.56,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,remove_from_cart,5861761,appliances.environment.vacuum,emil,48.41,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5861761,appliances.environment.vacuum,emil,48.41,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5823935,appliances.environment.vacuum,polarus,53.81,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,remove_from_cart,5823935,appliances.environment.vacuum,polarus,53.81,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5884577,appliances.environment.vacuum,max,47.46,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5823935,appliances.environment.vacuum,polarus,53.81,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,remove_from_cart,5884577,appliances.environment.vacuum,max,47.46,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5884581,appliances.environment.vacuum,max,63.33,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5823935,appliances.environment.vacuum,polarus,53.81,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,remove_from_cart,5861761,appliances.environment.vacuum,emil,48.41,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5884580,appliances.environment.vacuum,max,63.33,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,remove_from_cart,5884580,appliances.environment.vacuum,max,63.33,457127937,b47f0e19-c369-496c-9d71-1960ec355d07
2019 DICIEMBRE,view,5835254,accessories.bag,vosev,53.29,546169153,b2007433-9629-44ea-a4d9-eba4321d38f8
2019 DICIEMBRE,view,5830786,accessories.bag,vosev,62.7,546169153,b2007433-9629-44ea-a4d9-eba4321d38f8
2019 DICIEMBRE,view,5830786,accessories.bag,vosev,62.7,546169153,b2007433-9629-44ea-a4d9-eba4321d38f8
2019 DICIEMBRE,cart,5830786,accessories.bag,vosev,62.7,546169153,b2007433-9629-44ea-a4d9-eba4321d38f8
