2020 NOVIEMBRE,cart,5749199,stationery.cartrige,italwax,1.98,457604149,34adbc64-eebc-4d45-8542-547b9c20f6c1
2020 NOVIEMBRE,cart,5775814,stationery.cartrige,italwax,1.98,457604149,34adbc64-eebc-4d45-8542-547b9c20f6c1
2020 NOVIEMBRE,cart,5788783,stationery.cartrige,italwax,1.98,457604149,34adbc64-eebc-4d45-8542-547b9c20f6c1
2020 NOVIEMBRE,view,5788783,stationery.cartrige,italwax,1.98,457604149,34adbc64-eebc-4d45-8542-547b9c20f6c1
2020 NOVIEMBRE,purchase,5749199,stationery.cartrige,italwax,1.98,457604149,34adbc64-eebc-4d45-8542-547b9c20f6c1
2020 NOVIEMBRE,purchase,5775814,stationery.cartrige,italwax,1.98,457604149,34adbc64-eebc-4d45-8542-547b9c20f6c1
2020 NOVIEMBRE,purchase,5788783,stationery.cartrige,italwax,1.98,457604149,34adbc64-eebc-4d45-8542-547b9c20f6c1
2020 NOVIEMBRE,cart,5823936,appliances.environment.vacuum,polarus,57.94,551119191,4dd83fe4-fb23-4387-a522-7324ecfee515
2020 NOVIEMBRE,cart,5885592,appliances.environment.vacuum,polarus,65.87,551119191,4dd83fe4-fb23-4387-a522-7324ecfee515
2020 NOVIEMBRE,view,5823936,appliances.environment.vacuum,polarus,57.94,551119191,4dd83fe4-fb23-4387-a522-7324ecfee515
2020 NOVIEMBRE,view,5823936,appliances.environment.vacuum,polarus,57.94,551119191,4dd83fe4-fb23-4387-a522-7324ecfee515
2020 NOVIEMBRE,view,5885592,appliances.environment.vacuum,polarus,65.87,551119191,4dd83fe4-fb23-4387-a522-7324ecfee515
2020 NOVIEMBRE,remove_from_cart,5885592,appliances.environment.vacuum,polarus,65.87,551119191,4dd83fe4-fb23-4387-a522-7324ecfee515
2020 NOVIEMBRE,remove_from_cart,5885592,appliances.environment.vacuum,polarus,65.87,551119191,4dd83fe4-fb23-4387-a522-7324ecfee515
2020 NOVIEMBRE,view,5823936,appliances.environment.vacuum,polarus,57.94,551119191,4dd83fe4-fb23-4387-a522-7324ecfee515
2020 NOVIEMBRE,view,5825604,appliances.environment.vacuum,polarus,1.27,551119191,4dd83fe4-fb23-4387-a522-7324ecfee515
2020 NOVIEMBRE,cart,5825604,appliances.environment.vacuum,polarus,1.27,551119191,4dd83fe4-fb23-4387-a522-7324ecfee515
2020 NOVIEMBRE,cart,5825604,appliances.environment.vacuum,polarus,1.27,551119191,4dd83fe4-fb23-4387-a522-7324ecfee515
2020 NOVIEMBRE,view,5885592,appliances.environment.vacuum,polarus,65.87,466373304,b83c451b-cbad-42e6-9ddc-f3b042041ff8
2020 NOVIEMBRE,view,5884577,appliances.environment.vacuum,max,47.46,466373304,b83c451b-cbad-42e6-9ddc-f3b042041ff8
2020 NOVIEMBRE,view,5861761,appliances.environment.vacuum,emil,48.41,466373304,b83c451b-cbad-42e6-9ddc-f3b042041ff8
2020 NOVIEMBRE,view,5884577,appliances.environment.vacuum,max,47.46,466373304,b83c451b-cbad-42e6-9ddc-f3b042041ff8
2020 NOVIEMBRE,view,5885592,appliances.environment.vacuum,polarus,65.87,466373304,b83c451b-cbad-42e6-9ddc-f3b042041ff8
2020 NOVIEMBRE,view,5896431,appliances.environment.vacuum,jessnail,53.17,466373304,b83c451b-cbad-42e6-9ddc-f3b042041ff8
2020 NOVIEMBRE,view,5896431,appliances.environment.vacuum,jessnail,53.17,466373304,b83c451b-cbad-42e6-9ddc-f3b042041ff8
2020 NOVIEMBRE,view,5885592,appliances.environment.vacuum,polarus,65.87,466373304,b83c451b-cbad-42e6-9ddc-f3b042041ff8
2020 NOVIEMBRE,cart,5856192,appliances.environment.vacuum,runail,24.44,484673715,af57be45-4288-43eb-b254-9d350803d17d
2020 NOVIEMBRE,cart,5877460,appliances.environment.vacuum,jessnail,21.43,484673715,af57be45-4288-43eb-b254-9d350803d17d
2020 NOVIEMBRE,remove_from_cart,5856192,appliances.environment.vacuum,runail,24.44,484673715,af57be45-4288-43eb-b254-9d350803d17d
2020 NOVIEMBRE,cart,5825604,appliances.environment.vacuum,polarus,1.27,484673715,af57be45-4288-43eb-b254-9d350803d17d
2020 NOVIEMBRE,remove_from_cart,5825604,appliances.environment.vacuum,polarus,1.27,484673715,af57be45-4288-43eb-b254-9d350803d17d
2020 NOVIEMBRE,remove_from_cart,5877460,appliances.environment.vacuum,jessnail,21.43,484673715,af57be45-4288-43eb-b254-9d350803d17d
2020 NOVIEMBRE,cart,5732026,furniture.bathroom.bath,domix,4.16,450887773,b5bd1a88-54f8-417b-82e8-5818943b946d
2020 NOVIEMBRE,view,5732026,furniture.bathroom.bath,domix,4.16,450887773,b5bd1a88-54f8-417b-82e8-5818943b946d
2020 NOVIEMBRE,view,5732039,furniture.bathroom.bath,domix,3.41,450887773,b5bd1a88-54f8-417b-82e8-5818943b946d
2020 NOVIEMBRE,cart,5732039,furniture.bathroom.bath,domix,3.41,450887773,b5bd1a88-54f8-417b-82e8-5818943b946d
2020 NOVIEMBRE,view,5732026,furniture.bathroom.bath,domix,4.16,450887773,b5bd1a88-54f8-417b-82e8-5818943b946d
2020 NOVIEMBRE,cart,5732026,furniture.bathroom.bath,domix,4.16,450887773,b5bd1a88-54f8-417b-82e8-5818943b946d
2020 NOVIEMBRE,view,5788783,stationery.cartrige,italwax,1.98,555515457,66aa84b8-8a3a-4972-8770-03f1326dbcb8
2020 NOVIEMBRE,cart,5743974,stationery.cartrige,italwax,1.98,555515457,66aa84b8-8a3a-4972-8770-03f1326dbcb8
2020 NOVIEMBRE,cart,5766980,stationery.cartrige,italwax,1.98,555515457,66aa84b8-8a3a-4972-8770-03f1326dbcb8
2020 NOVIEMBRE,purchase,5766980,stationery.cartrige,italwax,1.98,555515457,66aa84b8-8a3a-4972-8770-03f1326dbcb8
