2020 ENERO,view,5901858,apparel.glove,benovy,5.62,568501190,96974957-4157-42fa-974b-57679ca0e6ae
2020 ENERO,view,5901861,apparel.glove,benovy,6.35,568501190,96974957-4157-42fa-974b-57679ca0e6ae
2020 ENERO,view,5901861,apparel.glove,benovy,6.35,568501190,96974957-4157-42fa-974b-57679ca0e6ae
2020 ENERO,cart,5901858,apparel.glove,benovy,5.62,568501190,96974957-4157-42fa-974b-57679ca0e6ae
2020 ENERO,remove_from_cart,5901858,apparel.glove,benovy,5.62,568501190,96974957-4157-42fa-974b-57679ca0e6ae
2020 ENERO,purchase,5901861,apparel.glove,benovy,6.35,568501190,96974957-4157-42fa-974b-57679ca0e6ae
2020 ENERO,view,5712516,apparel.glove,nitrimax,10.16,526880392,f383aa72-7f15-4a7d-8f5e-25e30658d211
2020 ENERO,view,5712695,apparel.glove,nitrimax,10.16,526880392,f383aa72-7f15-4a7d-8f5e-25e30658d211
2020 ENERO,view,5889695,apparel.glove,nitrile,9.52,526880392,f383aa72-7f15-4a7d-8f5e-25e30658d211
2020 ENERO,view,5889696,apparel.glove,nitrile,9.52,526880392,f383aa72-7f15-4a7d-8f5e-25e30658d211
2020 ENERO,view,5712700,apparel.glove,nitrimax,10.16,526880392,f383aa72-7f15-4a7d-8f5e-25e30658d211
2020 ENERO,remove_from_cart,5767492,stationery.cartrige,italwax,1.98,391803784,2b494d84-6021-4dec-a0f5-941b9f0dd92d
2020 ENERO,remove_from_cart,5767492,stationery.cartrige,italwax,1.98,391803784,2b494d84-6021-4dec-a0f5-941b9f0dd92d
2020 ENERO,remove_from_cart,5767492,stationery.cartrige,italwax,1.98,391803784,2b494d84-6021-4dec-a0f5-941b9f0dd92d
2020 ENERO,remove_from_cart,5767492,stationery.cartrige,italwax,1.98,391803784,2b494d84-6021-4dec-a0f5-941b9f0dd92d
2020 ENERO,remove_from_cart,5767492,stationery.cartrige,italwax,1.98,391803784,2b494d84-6021-4dec-a0f5-941b9f0dd92d
2020 ENERO,remove_from_cart,5767492,stationery.cartrige,italwax,1.98,391803784,2b494d84-6021-4dec-a0f5-941b9f0dd92d
2020 ENERO,remove_from_cart,5767492,stationery.cartrige,italwax,1.98,391803784,2b494d84-6021-4dec-a0f5-941b9f0dd92d
2020 ENERO,remove_from_cart,5767492,stationery.cartrige,italwax,1.98,391803784,2b494d84-6021-4dec-a0f5-941b9f0dd92d
2020 ENERO,cart,5767492,stationery.cartrige,italwax,1.98,391803784,2b494d84-6021-4dec-a0f5-941b9f0dd92d
2020 ENERO,cart,5767492,stationery.cartrige,italwax,1.98,391803784,2b494d84-6021-4dec-a0f5-941b9f0dd92d
2020 ENERO,remove_from_cart,5767492,stationery.cartrige,italwax,1.98,391803784,2b494d84-6021-4dec-a0f5-941b9f0dd92d
2020 ENERO,remove_from_cart,5767492,stationery.cartrige,italwax,1.98,391803784,2b494d84-6021-4dec-a0f5-941b9f0dd92d
2020 ENERO,remove_from_cart,5767492,stationery.cartrige,italwax,1.98,391803784,2b494d84-6021-4dec-a0f5-941b9f0dd92d
2020 ENERO,remove_from_cart,5767492,stationery.cartrige,italwax,1.98,391803784,2b494d84-6021-4dec-a0f5-941b9f0dd92d
2020 ENERO,remove_from_cart,5767492,stationery.cartrige,italwax,1.98,391803784,2b494d84-6021-4dec-a0f5-941b9f0dd92d
2020 ENERO,cart,5767492,stationery.cartrige,italwax,1.98,391803784,2b494d84-6021-4dec-a0f5-941b9f0dd92d
2020 ENERO,cart,5767492,stationery.cartrige,italwax,1.98,391803784,2b494d84-6021-4dec-a0f5-941b9f0dd92d
2020 ENERO,cart,5767492,stationery.cartrige,italwax,1.98,391803784,2b494d84-6021-4dec-a0f5-941b9f0dd92d
2020 ENERO,view,5823935,appliances.environment.vacuum,polarus,53.81,510091149,8a4c2b46-9c72-4674-9267-b333ea803e56
2020 ENERO,view,5896431,appliances.environment.vacuum,jessnail,53.17,510091149,8a4c2b46-9c72-4674-9267-b333ea803e56
2020 ENERO,view,5884581,appliances.environment.vacuum,max,63.33,510091149,8a4c2b46-9c72-4674-9267-b333ea803e56
2020 ENERO,view,5885588,appliances.environment.vacuum,polarus,79.21,510091149,8a4c2b46-9c72-4674-9267-b333ea803e56
2020 ENERO,view,5885588,appliances.environment.vacuum,polarus,79.21,510091149,8a4c2b46-9c72-4674-9267-b333ea803e56
2020 ENERO,view,5823935,appliances.environment.vacuum,polarus,53.81,510091149,8a4c2b46-9c72-4674-9267-b333ea803e56
2020 ENERO,view,5861760,appliances.environment.vacuum,emil,71.43,411344621,ee67bfb1-e03b-42d3-935c-499be3680973
2020 ENERO,view,5823935,appliances.environment.vacuum,polarus,53.81,411344621,ee67bfb1-e03b-42d3-935c-499be3680973
2020 ENERO,view,5884577,appliances.environment.vacuum,max,47.46,411344621,ee67bfb1-e03b-42d3-935c-499be3680973
2020 ENERO,view,5867188,appliances.environment.vacuum,emil,55.56,411344621,ee67bfb1-e03b-42d3-935c-499be3680973
2020 ENERO,cart,5867188,appliances.environment.vacuum,emil,55.56,411344621,ee67bfb1-e03b-42d3-935c-499be3680973
2020 ENERO,view,5884578,appliances.environment.vacuum,max,63.33,411344621,ee67bfb1-e03b-42d3-935c-499be3680973
2020 ENERO,view,5884578,appliances.environment.vacuum,max,63.33,411344621,ee67bfb1-e03b-42d3-935c-499be3680973
2020 ENERO,view,5884580,appliances.environment.vacuum,max,63.33,411344621,ee67bfb1-e03b-42d3-935c-499be3680973
2020 ENERO,view,5885586,appliances.environment.vacuum,polarus,68.1,411344621,ee67bfb1-e03b-42d3-935c-499be3680973
2020 ENERO,cart,5885586,appliances.environment.vacuum,polarus,68.1,411344621,ee67bfb1-e03b-42d3-935c-499be3680973
2020 ENERO,view,5877462,appliances.environment.vacuum,jessnail,21.43,411344621,ee67bfb1-e03b-42d3-935c-499be3680973
2020 ENERO,view,5884581,appliances.environment.vacuum,max,63.33,411344621,ee67bfb1-e03b-42d3-935c-499be3680973
2020 ENERO,view,5884579,appliances.environment.vacuum,max,63.33,411344621,ee67bfb1-e03b-42d3-935c-499be3680973
2020 ENERO,view,5885587,appliances.environment.vacuum,polarus,68.1,411344621,ee67bfb1-e03b-42d3-935c-499be3680973
2020 ENERO,remove_from_cart,5885586,appliances.environment.vacuum,polarus,68.1,411344621,ee67bfb1-e03b-42d3-935c-499be3680973
2020 ENERO,remove_from_cart,5885586,appliances.environment.vacuum,polarus,68.1,411344621,ee67bfb1-e03b-42d3-935c-499be3680973
2020 ENERO,remove_from_cart,5712694,apparel.glove,nitrimax,10.16,459589766,cb5aaa00-23e9-43c7-914f-8bcdb0e3da6f
2020 ENERO,remove_from_cart,5712694,apparel.glove,nitrimax,10.16,459589766,cb5aaa00-23e9-43c7-914f-8bcdb0e3da6f
2020 ENERO,remove_from_cart,5885291,appliances.environment.vacuum,max,7.94,459589766,cb5aaa00-23e9-43c7-914f-8bcdb0e3da6f
2020 ENERO,remove_from_cart,5885291,appliances.environment.vacuum,max,7.94,459589766,cb5aaa00-23e9-43c7-914f-8bcdb0e3da6f
2020 ENERO,remove_from_cart,5901861,apparel.glove,benovy,6.35,459589766,cb5aaa00-23e9-43c7-914f-8bcdb0e3da6f
2020 ENERO,remove_from_cart,5901861,apparel.glove,benovy,6.35,459589766,cb5aaa00-23e9-43c7-914f-8bcdb0e3da6f
2020 ENERO,view,5746846,furniture.bathroom.bath,irisk,52.7,564572449,f4eb0b95-070b-4df1-8b4e-2cfbd7705e23
2020 ENERO,view,5877529,furniture.bathroom.bath,jessnail,126.83,564572449,f4eb0b95-070b-4df1-8b4e-2cfbd7705e23
2020 ENERO,view,5877529,furniture.bathroom.bath,jessnail,126.83,564572449,f4eb0b95-070b-4df1-8b4e-2cfbd7705e23
2020 ENERO,view,5746846,furniture.bathroom.bath,irisk,52.7,564572449,f4eb0b95-070b-4df1-8b4e-2cfbd7705e23
2020 ENERO,view,5746848,furniture.bathroom.bath,irisk,54.76,564572449,f4eb0b95-070b-4df1-8b4e-2cfbd7705e23
2020 ENERO,view,5746846,furniture.bathroom.bath,irisk,52.7,564572449,f4eb0b95-070b-4df1-8b4e-2cfbd7705e23
2020 ENERO,remove_from_cart,5766980,stationery.cartrige,italwax,1.98,412022127,bc730d38-a267-43d1-a417-cd2437d51017
2020 ENERO,remove_from_cart,5775814,stationery.cartrige,italwax,1.98,412022127,bc730d38-a267-43d1-a417-cd2437d51017
2020 ENERO,remove_from_cart,5788783,stationery.cartrige,italwax,1.98,412022127,bc730d38-a267-43d1-a417-cd2437d51017
2020 ENERO,remove_from_cart,24336,stationery.cartrige,depilflax,3.02,412022127,bc730d38-a267-43d1-a417-cd2437d51017
2020 ENERO,remove_from_cart,5892336,stationery.cartrige,profepil,2.7,412022127,bc730d38-a267-43d1-a417-cd2437d51017
2020 ENERO,view,5765552,furniture.bathroom.bath,domix,4.71,324704403,75cabb97-0b3d-4f9a-9982-905834766d4d
2020 ENERO,view,5835931,furniture.bathroom.bath,irisk,2.06,324704403,75cabb97-0b3d-4f9a-9982-905834766d4d
2020 ENERO,view,5732026,furniture.bathroom.bath,domix,4.16,324704403,75cabb97-0b3d-4f9a-9982-905834766d4d
2020 ENERO,view,5765551,furniture.bathroom.bath,domix,4.67,324704403,75cabb97-0b3d-4f9a-9982-905834766d4d
2020 ENERO,view,5835932,furniture.bathroom.bath,irisk,2.06,324704403,75cabb97-0b3d-4f9a-9982-905834766d4d
2020 ENERO,view,5746848,furniture.bathroom.bath,irisk,54.76,595573538,90a84654-8358-49da-83ff-b2f7c853a214
2020 ENERO,view,5746846,furniture.bathroom.bath,irisk,52.7,595573538,90a84654-8358-49da-83ff-b2f7c853a214
2020 ENERO,view,5746848,furniture.bathroom.bath,irisk,54.76,595573538,90a84654-8358-49da-83ff-b2f7c853a214
2020 ENERO,view,5746846,furniture.bathroom.bath,irisk,52.7,595573538,90a84654-8358-49da-83ff-b2f7c853a214
2020 ENERO,view,5746848,furniture.bathroom.bath,irisk,54.76,595573538,90a84654-8358-49da-83ff-b2f7c853a214
2020 ENERO,view,5746846,furniture.bathroom.bath,irisk,52.7,595573538,90a84654-8358-49da-83ff-b2f7c853a214
2020 ENERO,view,5884577,appliances.environment.vacuum,max,47.46,512765590,2a37dee2-085b-4f10-a370-1aa20dedb93c
2020 ENERO,view,5884577,appliances.environment.vacuum,max,47.46,512765590,2a37dee2-085b-4f10-a370-1aa20dedb93c
2020 ENERO,view,5884578,appliances.environment.vacuum,max,63.33,512765590,2a37dee2-085b-4f10-a370-1aa20dedb93c
2020 ENERO,view,5855507,appliances.environment.vacuum,max,79.21,512765590,2a37dee2-085b-4f10-a370-1aa20dedb93c
2020 ENERO,view,5823935,appliances.environment.vacuum,polarus,53.81,512765590,2a37dee2-085b-4f10-a370-1aa20dedb93c
2020 ENERO,view,5855507,appliances.environment.vacuum,max,79.21,512765590,2a37dee2-085b-4f10-a370-1aa20dedb93c
2020 ENERO,view,5848272,appliances.environment.vacuum,polarus,12.71,512765590,2a37dee2-085b-4f10-a370-1aa20dedb93c
2020 ENERO,view,5855508,appliances.environment.vacuum,max,95.08,512765590,2a37dee2-085b-4f10-a370-1aa20dedb93c
2020 ENERO,view,5746846,furniture.bathroom.bath,irisk,52.7,542473740,041d9c7f-590a-4518-b7e2-6de16990f64a
2020 ENERO,view,5746846,furniture.bathroom.bath,irisk,52.7,542473740,041d9c7f-590a-4518-b7e2-6de16990f64a
2020 ENERO,view,5746848,furniture.bathroom.bath,irisk,54.76,542473740,041d9c7f-590a-4518-b7e2-6de16990f64a
2020 ENERO,cart,5746848,furniture.bathroom.bath,irisk,54.76,542473740,041d9c7f-590a-4518-b7e2-6de16990f64a
2020 ENERO,remove_from_cart,5746848,furniture.bathroom.bath,irisk,54.76,542473740,041d9c7f-590a-4518-b7e2-6de16990f64a
2020 ENERO,cart,5855511,appliances.environment.vacuum,max,95.08,542473740,041d9c7f-590a-4518-b7e2-6de16990f64a
2020 ENERO,view,5820598,stationery.cartrige,yoko,2.17,566319634,ea271be6-dd3b-4aaf-9ede-04a535e555c0
2020 ENERO,view,5749199,stationery.cartrige,italwax,1.98,566319634,ea271be6-dd3b-4aaf-9ede-04a535e555c0
2020 ENERO,cart,5749199,stationery.cartrige,italwax,1.98,566319634,ea271be6-dd3b-4aaf-9ede-04a535e555c0
2020 ENERO,cart,5749199,stationery.cartrige,italwax,1.98,566319634,ea271be6-dd3b-4aaf-9ede-04a535e555c0
2020 ENERO,cart,5775814,stationery.cartrige,italwax,1.98,566319634,ea271be6-dd3b-4aaf-9ede-04a535e555c0
2020 ENERO,view,5856191,appliances.environment.vacuum,runail,24.44,595608946,a9e2a102-c958-466a-9489-4cffeb32fe6e
2020 ENERO,cart,5856191,appliances.environment.vacuum,runail,24.44,595608946,a9e2a102-c958-466a-9489-4cffeb32fe6e
2020 ENERO,view,5854574,appliances.environment.vacuum,jessnail,21.43,595608946,a9e2a102-c958-466a-9489-4cffeb32fe6e
2020 ENERO,cart,5854574,appliances.environment.vacuum,jessnail,21.43,595608946,a9e2a102-c958-466a-9489-4cffeb32fe6e
2020 ENERO,view,5854574,appliances.environment.vacuum,jessnail,21.43,595608946,a9e2a102-c958-466a-9489-4cffeb32fe6e
2020 ENERO,remove_from_cart,5856191,appliances.environment.vacuum,runail,24.44,595608946,a9e2a102-c958-466a-9489-4cffeb32fe6e
2020 ENERO,remove_from_cart,5856191,appliances.environment.vacuum,runail,24.44,595608946,a9e2a102-c958-466a-9489-4cffeb32fe6e
2020 ENERO,view,5861762,appliances.environment.vacuum,emil,93.65,566813358,4a5f3fdf-3309-4c66-a208-0b4c052b8a33
2020 ENERO,view,5824088,appliances.environment.vacuum,polarus,70.63,566813358,4a5f3fdf-3309-4c66-a208-0b4c052b8a33
2020 ENERO,view,5885590,appliances.environment.vacuum,polarus,72.22,566813358,4a5f3fdf-3309-4c66-a208-0b4c052b8a33
2020 ENERO,view,5885590,appliances.environment.vacuum,polarus,72.22,566813358,4a5f3fdf-3309-4c66-a208-0b4c052b8a33
2020 ENERO,cart,5885590,appliances.environment.vacuum,polarus,72.22,566813358,4a5f3fdf-3309-4c66-a208-0b4c052b8a33
2020 ENERO,view,5885590,appliances.environment.vacuum,polarus,72.22,566813358,4a5f3fdf-3309-4c66-a208-0b4c052b8a33
2020 ENERO,view,5885590,appliances.environment.vacuum,polarus,72.22,566813358,4a5f3fdf-3309-4c66-a208-0b4c052b8a33
2020 ENERO,view,5884580,appliances.environment.vacuum,max,63.33,566813358,4a5f3fdf-3309-4c66-a208-0b4c052b8a33
2020 ENERO,remove_from_cart,5823936,appliances.environment.vacuum,polarus,57.94,566813358,4a5f3fdf-3309-4c66-a208-0b4c052b8a33
2020 ENERO,purchase,5885590,appliances.environment.vacuum,polarus,72.22,566813358,4a5f3fdf-3309-4c66-a208-0b4c052b8a33
2020 ENERO,view,5788781,stationery.cartrige,italwax,1.98,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,cart,5775822,stationery.cartrige,italwax,2.14,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,cart,5766983,stationery.cartrige,italwax,2.14,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,cart,5749198,stationery.cartrige,italwax,1.98,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,cart,24335,stationery.cartrige,depilflax,3.02,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,cart,5796102,stationery.cartrige,italwax,3.11,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,cart,5753698,stationery.cartrige,yoko,3.44,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,cart,5820604,stationery.cartrige,yoko,2.17,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,cart,5820603,stationery.cartrige,yoko,2.17,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,cart,5820598,stationery.cartrige,yoko,2.17,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,cart,5796100,stationery.cartrige,italwax,3.11,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,remove_from_cart,5759489,stationery.cartrige,italwax,2.14,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,remove_from_cart,5775822,stationery.cartrige,italwax,2.14,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,remove_from_cart,24335,stationery.cartrige,depilflax,3.02,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,remove_from_cart,5820603,stationery.cartrige,yoko,2.17,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,remove_from_cart,5753698,stationery.cartrige,yoko,3.44,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,remove_from_cart,5749198,stationery.cartrige,italwax,1.98,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,remove_from_cart,5766983,stationery.cartrige,italwax,2.14,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,remove_from_cart,5796102,stationery.cartrige,italwax,3.11,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,cart,5788781,stationery.cartrige,italwax,1.98,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,cart,24334,stationery.cartrige,depilflax,3.02,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,remove_from_cart,5767493,stationery.cartrige,italwax,2.14,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,remove_from_cart,5820598,stationery.cartrige,yoko,2.17,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,remove_from_cart,5788781,stationery.cartrige,italwax,1.98,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,purchase,5767494,stationery.cartrige,italwax,2.14,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,purchase,24334,stationery.cartrige,depilflax,3.02,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,purchase,5796100,stationery.cartrige,italwax,3.11,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,purchase,5820604,stationery.cartrige,yoko,2.17,559690156,04eb6b14-d4da-45a3-99ba-e4d81cf689bf
2020 ENERO,cart,5749199,stationery.cartrige,italwax,1.98,584585766,44a1f880-4a3c-4201-a5f3-4215eba0ad93
2020 ENERO,cart,5766980,stationery.cartrige,italwax,1.98,584585766,44a1f880-4a3c-4201-a5f3-4215eba0ad93
2020 ENERO,cart,5775814,stationery.cartrige,italwax,1.98,584585766,44a1f880-4a3c-4201-a5f3-4215eba0ad93
2020 ENERO,cart,5775814,stationery.cartrige,italwax,1.98,584585766,44a1f880-4a3c-4201-a5f3-4215eba0ad93
2020 ENERO,cart,5775814,stationery.cartrige,italwax,1.98,584585766,44a1f880-4a3c-4201-a5f3-4215eba0ad93
2020 ENERO,view,5884579,appliances.environment.vacuum,max,63.33,513746116,6081f80a-3fee-4702-bf0a-d7486b62c641
2020 ENERO,view,5855507,appliances.environment.vacuum,max,79.21,513746116,6081f80a-3fee-4702-bf0a-d7486b62c641
2020 ENERO,view,5861760,appliances.environment.vacuum,emil,71.43,513746116,6081f80a-3fee-4702-bf0a-d7486b62c641
2020 ENERO,view,5855507,appliances.environment.vacuum,max,79.21,513746116,6081f80a-3fee-4702-bf0a-d7486b62c641
2020 ENERO,view,5884579,appliances.environment.vacuum,max,63.33,513746116,6081f80a-3fee-4702-bf0a-d7486b62c641
2020 ENERO,view,5823935,appliances.environment.vacuum,polarus,53.81,513746116,6081f80a-3fee-4702-bf0a-d7486b62c641
2020 ENERO,view,5855511,appliances.environment.vacuum,max,95.08,513746116,6081f80a-3fee-4702-bf0a-d7486b62c641
2020 ENERO,view,5855508,appliances.environment.vacuum,max,95.08,513746116,6081f80a-3fee-4702-bf0a-d7486b62c641
2020 ENERO,view,5855507,appliances.environment.vacuum,max,79.21,513746116,6081f80a-3fee-4702-bf0a-d7486b62c641
2020 ENERO,view,5743974,stationery.cartrige,italwax,1.98,546731607,b9e1411a-d23b-45a1-854d-c390ddc6824e
2020 ENERO,cart,5788783,stationery.cartrige,italwax,1.98,546731607,b9e1411a-d23b-45a1-854d-c390ddc6824e
2020 ENERO,cart,5749199,stationery.cartrige,italwax,1.98,546731607,b9e1411a-d23b-45a1-854d-c390ddc6824e
2020 ENERO,cart,5788783,stationery.cartrige,italwax,1.98,546731607,b9e1411a-d23b-45a1-854d-c390ddc6824e
2020 ENERO,remove_from_cart,5788783,stationery.cartrige,italwax,1.98,546731607,b9e1411a-d23b-45a1-854d-c390ddc6824e
2020 ENERO,cart,5775813,stationery.cartrige,italwax,1.98,546731607,b9e1411a-d23b-45a1-854d-c390ddc6824e
2020 ENERO,cart,5775814,stationery.cartrige,italwax,1.98,546731607,b9e1411a-d23b-45a1-854d-c390ddc6824e
2020 ENERO,view,5775814,stationery.cartrige,italwax,1.98,546731607,b9e1411a-d23b-45a1-854d-c390ddc6824e
2020 ENERO,view,5775813,stationery.cartrige,italwax,1.98,546731607,b9e1411a-d23b-45a1-854d-c390ddc6824e
2020 ENERO,remove_from_cart,5775813,stationery.cartrige,italwax,1.98,546731607,b9e1411a-d23b-45a1-854d-c390ddc6824e
2020 ENERO,view,5749199,stationery.cartrige,italwax,1.98,546731607,b9e1411a-d23b-45a1-854d-c390ddc6824e
2020 ENERO,cart,5712700,apparel.glove,nitrimax,10.16,547110840,c0ef4eb6-8baf-4cc4-b06b-9b613b84dbae
2020 ENERO,cart,5889694,apparel.glove,nitrile,9.52,547110840,c0ef4eb6-8baf-4cc4-b06b-9b613b84dbae
2020 ENERO,cart,5901988,apparel.glove,benovy,7.16,547110840,c0ef4eb6-8baf-4cc4-b06b-9b613b84dbae
2020 ENERO,remove_from_cart,5712700,apparel.glove,nitrimax,10.16,547110840,c0ef4eb6-8baf-4cc4-b06b-9b613b84dbae
